SA2,SES
127021511,0.0
127021512,0.0
127021513,0.0
127021514,0.0
127021515,0.0
127021516,0.0
127021517,0.0
127021518,0.8888888888888888
127021519,0.0
127021520,0.0
127031522,0.2222222222222222
127031523,0.8888888888888888
127031524,0.4444444444444444
127031599,0.0
127031601,0.0
127031730,0.6666666666666666
127031731,0.0
127031732,0.0
127031733,0.8888888888888888
128011529,0.0
128011530,0.6666666666666666
128011531,0.2222222222222222
128011602,0.6666666666666666
128011603,0.0
128011604,0.2222222222222222
128011605,0.0
128011606,0.0
128021533,0.2222222222222222
128021534,0.0
128021535,0.0
128021536,0.0
128021538,0.4444444444444444
128021607,0.2222222222222222
128021608,0.0
128021609,0.0
201011001,0.6666666666666666
201011002,0.6666666666666666
201011005,0.2222222222222222
201011006,0.6666666666666666
201011007,0.4444444444444444
201011008,0.2222222222222222
201011481,0.4444444444444444
201011482,0.6666666666666666
201011483,0.6666666666666666
201011484,0.0
201021009,0.8888888888888888
201021010,0.6666666666666666
201021011,0.8888888888888888
201021012,0.6666666666666666
201031013,0.2222222222222222
201031014,0.4444444444444444
201031015,0.8888888888888888
201031016,0.0
201031017,0.2222222222222222
202011018,0.2222222222222222
202011019,0.2222222222222222
202011020,0.8888888888888888
202011021,0.8888888888888888
202011022,0.4444444444444444
202011023,0.2222222222222222
202011024,0.2222222222222222
202011025,0.8888888888888888
202021026,0.2222222222222222
202021027,0.8888888888888888
202021028,0.8888888888888888
202021029,0.4444444444444444
202021030,0.6666666666666666
202021031,0.2222222222222222
202031032,0.8888888888888888
202031033,0.4444444444444444
203011034,0.4444444444444444
203011035,0.6666666666666666
203011036,0.4444444444444444
203021037,0.8888888888888888
203021039,0.8888888888888888
203021040,0.6666666666666666
203021042,0.2222222222222222
203021043,0.8888888888888888
203021044,0.8888888888888888
203021045,0.2222222222222222
203021046,0.2222222222222222
203021047,0.6666666666666666
203021485,0.4444444444444444
203021486,0.0
203021487,0.8888888888888888
203021488,0.0
203031048,0.8888888888888888
203031049,0.2222222222222222
203031051,0.8888888888888888
203031052,0.2222222222222222
203031053,0.0
203031489,0.2222222222222222
203031490,0.2222222222222222
204011054,0.6666666666666666
204011055,0.6666666666666666
204011056,0.8888888888888888
204011057,0.8888888888888888
204011058,0.6666666666666666
204011059,0.0
204011060,0.6666666666666666
204011061,0.2222222222222222
204011062,0.8888888888888888
204021063,0.4444444444444444
204021064,0.8888888888888888
204021065,0.6666666666666666
204021066,0.4444444444444444
204021067,0.6666666666666666
204031068,0.8888888888888888
204031069,0.6666666666666666
204031070,0.8888888888888888
204031071,0.6666666666666666
204031072,0.8888888888888888
204031073,0.4444444444444444
204031075,0.2222222222222222
204031491,0.4444444444444444
204031492,0.2222222222222222
205011076,0.6666666666666666
205011077,0.8888888888888888
205011078,0.8888888888888888
205011079,0.8888888888888888
205021081,0.4444444444444444
205021082,0.8888888888888888
205021084,0.4444444444444444
205021085,0.2222222222222222
205021086,0.6666666666666666
205031087,0.8888888888888888
205031088,0.8888888888888888
205031089,0.8888888888888888
205031090,0.8888888888888888
205031091,0.8888888888888888
205031093,0.6666666666666666
205041094,0.6666666666666666
205041095,0.0
205041096,0.0
205041098,0.8888888888888888
205041493,0.4444444444444444
205041494,0.8888888888888888
205051100,0.6666666666666666
205051101,0.6666666666666666
205051102,0.6666666666666666
205051103,0.4444444444444444
205051104,0.2222222222222222
206011106,0.2222222222222222
206011107,0.6666666666666666
206011109,0.2222222222222222
206011495,0.4444444444444444
206011496,0.2222222222222222
206011497,0.8888888888888888
206011498,0.6666666666666666
206021110,0.2222222222222222
206021112,0.6666666666666666
206021499,0.4444444444444444
206021500,0.2222222222222222
206031113,0.8888888888888888
206031115,0.2222222222222222
206031116,0.2222222222222222
206031501,0.2222222222222222
206031502,0.2222222222222222
206041117,0.4444444444444444
206041118,0.6666666666666666
206041119,0.0
206041120,0.0
206041121,0.6666666666666666
206041124,0.4444444444444444
206041125,0.0
206041503,0.8888888888888888
206041504,0.4444444444444444
206041505,0.8888888888888888
206041506,0.6666666666666666
206041508,0.4444444444444444
206041509,0.4444444444444444
206041510,0.6666666666666666
206051128,0.2222222222222222
206051129,0.2222222222222222
206051130,0.4444444444444444
206051134,0.2222222222222222
206051511,0.2222222222222222
206051512,0.8888888888888888
206051513,0.6666666666666666
206051514,0.4444444444444444
206061135,0.0
206061136,0.2222222222222222
206061138,0.0
206061515,0.0
206061516,0.8888888888888888
206071139,0.2222222222222222
206071140,0.0
206071141,0.4444444444444444
206071142,0.6666666666666666
206071143,0.2222222222222222
206071145,0.0
206071517,0.0
206071518,0.6666666666666666
207011146,0.2222222222222222
207011147,0.4444444444444444
207011148,0.2222222222222222
207011149,0.0
207011150,0.0
207011152,0.0
207011154,0.0
207011155,0.0
207011519,0.0
207011520,0.0
207011521,0.0
207011522,0.2222222222222222
207021156,0.6666666666666666
207021157,0.8888888888888888
207021159,0.2222222222222222
207021160,0.4444444444444444
207021424,0.4444444444444444
207021425,0.8888888888888888
207031161,0.2222222222222222
207031162,0.4444444444444444
207031163,0.6666666666666666
207031164,0.6666666666666666
207031165,0.8888888888888888
207031166,0.8888888888888888
207031167,0.0
208011168,0.0
208011169,0.0
208011170,0.0
208011171,0.2222222222222222
208011172,0.2222222222222222
208011173,0.0
208021174,0.2222222222222222
208021176,0.4444444444444444
208021177,0.2222222222222222
208021178,0.2222222222222222
208021179,0.2222222222222222
208021180,0.4444444444444444
208021181,0.2222222222222222
208021182,0.2222222222222222
208021426,0.2222222222222222
208021427,0.2222222222222222
208031183,0.2222222222222222
208031185,0.6666666666666666
208031186,0.6666666666666666
208031187,0.6666666666666666
208031188,0.6666666666666666
208031189,0.2222222222222222
208031190,0.4444444444444444
208031191,0.4444444444444444
208031193,0.2222222222222222
208041194,0.0
208041195,0.0
209011196,0.8888888888888888
209011197,0.2222222222222222
209011198,0.2222222222222222
209011199,0.4444444444444444
209011200,0.2222222222222222
209011201,0.0
209011202,0.2222222222222222
209011203,0.2222222222222222
209011204,0.6666666666666666
209021205,0.8888888888888888
209021428,0.8888888888888888
209021429,0.6666666666666666
209021523,0.6666666666666666
209021524,0.4444444444444444
209021525,0.4444444444444444
209021526,0.8888888888888888
209031209,0.0
209031210,0.2222222222222222
209031211,0.6666666666666666
209031212,0.0
209031213,0.0
209031214,0.0
209031215,0.2222222222222222
209041216,0.8888888888888888
209041217,0.6666666666666666
209041220,0.8888888888888888
209041221,0.6666666666666666
209041223,0.0
209041224,0.8888888888888888
209041225,0.8888888888888888
209041431,0.4444444444444444
209041432,0.2222222222222222
209041433,0.6666666666666666
209041435,0.4444444444444444
209041436,0.8888888888888888
209041437,0.8888888888888888
209041527,0.4444444444444444
209041528,0.6666666666666666
209041529,0.0
209041530,0.2222222222222222
209041531,0.8888888888888888
209041532,0.6666666666666666
210011226,0.8888888888888888
210011228,0.4444444444444444
210011230,0.2222222222222222
210011231,0.0
210011533,0.8888888888888888
210011534,0.6666666666666666
210021232,0.2222222222222222
210021233,0.0
210021234,0.2222222222222222
210021235,0.6666666666666666
210031236,0.8888888888888888
210031237,0.2222222222222222
210031439,0.2222222222222222
210031440,0.4444444444444444
210031535,0.2222222222222222
210031536,0.8888888888888888
210031537,0.4444444444444444
210031538,0.6666666666666666
210041240,0.6666666666666666
210041539,0.6666666666666666
210041540,0.8888888888888888
210041541,0.6666666666666666
210051242,0.0
210051243,0.0
210051245,0.6666666666666666
210051246,0.6666666666666666
210051247,0.0
210051248,0.4444444444444444
210051250,0.4444444444444444
210051441,0.2222222222222222
210051442,0.4444444444444444
210051443,0.2222222222222222
210051445,0.8888888888888888
210051542,0.4444444444444444
210051543,0.2222222222222222
210051544,0.0
210051545,0.0
211011251,0.8888888888888888
211011254,0.4444444444444444
211011255,0.0
211011256,0.4444444444444444
211011257,0.2222222222222222
211011258,0.2222222222222222
211011259,0.6666666666666666
211011260,0.6666666666666666
211011446,0.8888888888888888
211011447,0.8888888888888888
211011448,0.6666666666666666
211011449,0.4444444444444444
211021261,0.2222222222222222
211021262,0.0
211031263,0.8888888888888888
211031265,0.2222222222222222
211031266,0.8888888888888888
211031267,0.6666666666666666
211031268,0.2222222222222222
211031450,0.8888888888888888
211031451,0.6666666666666666
211031452,0.6666666666666666
211041269,0.8888888888888888
211041270,0.4444444444444444
211041271,0.6666666666666666
211041272,0.4444444444444444
211041273,0.4444444444444444
211051274,0.2222222222222222
211051275,0.4444444444444444
211051276,0.8888888888888888
211051277,0.8888888888888888
211051278,0.6666666666666666
211051279,0.4444444444444444
211051280,0.2222222222222222
211051281,0.8888888888888888
211051282,0.2222222222222222
211051283,0.4444444444444444
211051284,0.2222222222222222
211051285,0.4444444444444444
211051286,0.8888888888888888
212011289,0.2222222222222222
212011546,0.4444444444444444
212011547,0.6666666666666666
212011548,0.8888888888888888
212011549,0.6666666666666666
212011550,0.8888888888888888
212011551,0.4444444444444444
212011552,0.6666666666666666
212021293,0.4444444444444444
212021295,0.0
212021297,0.2222222222222222
212021299,0.2222222222222222
212021453,0.8888888888888888
212021454,0.8888888888888888
212021455,0.8888888888888888
212021456,0.4444444444444444
212021553,0.4444444444444444
212021554,0.6666666666666666
212031300,0.2222222222222222
212031303,0.4444444444444444
212031304,0.6666666666666666
212031306,0.8888888888888888
212031308,0.6666666666666666
212031457,0.8888888888888888
212031458,0.4444444444444444
212031555,0.2222222222222222
212031556,0.6666666666666666
212031557,0.8888888888888888
212031558,0.8888888888888888
212031559,0.8888888888888888
212031560,0.2222222222222222
212031561,0.2222222222222222
212031562,0.0
212041309,0.6666666666666666
212041310,0.4444444444444444
212041312,0.2222222222222222
212041313,0.2222222222222222
212041316,0.2222222222222222
212041317,0.0
212041318,0.0
212041459,0.2222222222222222
212041460,0.0
212041563,0.0
212041564,0.0
212041565,0.2222222222222222
212041566,0.6666666666666666
212051319,0.6666666666666666
212051321,0.4444444444444444
212051322,0.6666666666666666
212051323,0.2222222222222222
212051324,0.2222222222222222
212051325,0.6666666666666666
212051326,0.6666666666666666
212051327,0.2222222222222222
212051567,0.6666666666666666
212051568,0.6666666666666666
213011328,0.2222222222222222
213011329,0.4444444444444444
213011331,0.0
213011332,0.4444444444444444
213011333,0.0
213011334,0.0
213011335,0.0
213011336,0.2222222222222222
213011337,0.0
213011338,0.0
213011339,0.6666666666666666
213011340,0.6666666666666666
213011569,0.0
213011570,0.6666666666666666
213021341,0.6666666666666666
213021342,0.6666666666666666
213021343,0.4444444444444444
213021344,0.2222222222222222
213021345,0.8888888888888888
213021346,0.2222222222222222
213031347,0.2222222222222222
213031348,0.6666666666666666
213031349,0.6666666666666666
213031350,0.4444444444444444
213031351,0.8888888888888888
213031352,0.2222222222222222
213041353,0.8888888888888888
213041358,0.2222222222222222
213041359,0.6666666666666666
213041360,0.6666666666666666
213041461,0.6666666666666666
213041462,0.8888888888888888
213041463,0.8888888888888888
213041571,0.4444444444444444
213041572,0.8888888888888888
213041573,0.0
213041574,0.6666666666666666
213041575,0.6666666666666666
213041576,0.4444444444444444
213041577,0.0
213041578,0.0
213051361,0.4444444444444444
213051362,0.2222222222222222
213051363,0.8888888888888888
213051368,0.8888888888888888
213051464,0.4444444444444444
213051466,0.2222222222222222
213051467,0.0
213051468,0.8888888888888888
213051579,0.6666666666666666
213051580,0.6666666666666666
213051581,0.4444444444444444
213051582,0.8888888888888888
213051583,0.8888888888888888
213051584,0.6666666666666666
213051585,0.6666666666666666
213051586,0.6666666666666666
213051587,0.4444444444444444
213051588,0.8888888888888888
213051589,0.6666666666666666
213051590,0.4444444444444444
214011370,0.6666666666666666
214011371,0.6666666666666666
214011372,0.2222222222222222
214011373,0.2222222222222222
214011374,0.6666666666666666
214011375,0.8888888888888888
214011376,0.4444444444444444
214021377,0.8888888888888888
214021378,0.0
214021379,0.8888888888888888
214021381,0.0
214021382,0.2222222222222222
214021383,0.6666666666666666
214021384,0.6666666666666666
214021385,0.6666666666666666
214021591,0.8888888888888888
214021592,0.6666666666666666
215011386,0.2222222222222222
215011387,0.8888888888888888
215011388,0.6666666666666666
215011389,0.4444444444444444
215011390,0.4444444444444444
215011391,0.4444444444444444
215011392,0.4444444444444444
215011393,0.6666666666666666
215011394,0.2222222222222222
215021395,0.8888888888888888
215021396,0.4444444444444444
215021398,0.6666666666666666
215021399,0.2222222222222222
215021469,0.0
215021470,0.4444444444444444
215031400,0.6666666666666666
215031401,0.6666666666666666
215031402,0.2222222222222222
215031403,0.0
215031404,0.4444444444444444
215031405,0.6666666666666666
216011406,0.4444444444444444
216011407,0.4444444444444444
216011408,0.8888888888888888
216011409,0.4444444444444444
216011410,0.2222222222222222
216021411,0.2222222222222222
216021412,0.6666666666666666
216021413,0.4444444444444444
216021414,0.6666666666666666
216031415,0.0
216031416,0.4444444444444444
216031418,0.6666666666666666
216031419,0.6666666666666666
216031593,0.6666666666666666
216031594,0.0
217011420,0.6666666666666666
217011421,0.6666666666666666
217011422,0.2222222222222222
217011423,0.8888888888888888
217031471,0.4444444444444444
217031472,0.2222222222222222
217031473,0.8888888888888888
217031474,0.4444444444444444
217031475,0.8888888888888888
217031476,0.8888888888888888
217041477,0.8888888888888888
217041478,0.6666666666666666
217041479,0.8888888888888888
217041480,0.8888888888888888
301011001,0.8888888888888888
301011002,0.2222222222222222
301011003,0.6666666666666666
301011004,0.8888888888888888
301011005,0.8888888888888888
301011006,0.4444444444444444
301021007,0.8888888888888888
301021008,0.4444444444444444
301021009,0.6666666666666666
301021011,0.0
301021012,0.4444444444444444
301021013,0.8888888888888888
301021550,0.6666666666666666
301021551,0.0
301031015,0.4444444444444444
301031016,0.6666666666666666
301031017,0.2222222222222222
301031018,0.6666666666666666
301031019,0.0
301031020,0.8888888888888888
301031021,0.8888888888888888
302011022,0.8888888888888888
302011023,0.0
